,N of iteration,Number of discovered cells,Number of newly discovered cells,Pose of robot in origin frame,Pose of origin in map frame,Map resolution,Time passed
0,1,166,166,"{'x': 1.7138320842515664, 'y': 2.830470337182569}","{'x': -2.931661907745524, 'y': 1.6650731427368637}",0.15000000596046448,0:0
0,2,166,0,"{'x': 1.7138320842515664, 'y': 2.830470337182569}","{'x': -2.931661907745524, 'y': 1.6650731427368637}",0.15000000596046448,0:0
0,3,166,0,"{'x': 1.7138320842515664, 'y': 2.830470337182569}","{'x': -2.931661907745524, 'y': 1.6650731427368637}",0.15000000596046448,0:17
0,4,548,382,"{'x': 3.995378029255612, 'y': 2.306903658380244}","{'x': -3.0819235460942696, 'y': 0.9527344520906733}",0.15000000596046448,0:17
0,5,548,0,"{'x': 3.995378029255612, 'y': 2.306903658380244}","{'x': -3.0819235460942696, 'y': 0.9527344520906733}",0.15000000596046448,0:29
0,6,1044,496,"{'x': 3.1682418592838046, 'y': 2.9016472684615406}","{'x': -3.0819235460942696, 'y': -1.4980265500712315}",0.15000000596046448,0:29
0,7,1044,0,"{'x': 3.1682418443826434, 'y': 2.901647149252251}","{'x': -3.0819235460942696, 'y': -1.4980265500712315}",0.15000000596046448,0:59
