%time,field.header.seq,field.header.stamp,field.header.frame_id,field.angle_min,field.angle_max,field.angle_increment,field.time_increment,field.scan_time,field.range_min,field.range_max,field.ranges0,field.ranges1,field.ranges2,field.ranges3,field.ranges4,field.ranges5,field.ranges6,field.ranges7,field.ranges8,field.ranges9,field.ranges10,field.ranges11,field.ranges12,field.ranges13,field.ranges14,field.ranges15,field.ranges16,field.ranges17,field.ranges18,field.ranges19,field.ranges20,field.ranges21,field.ranges22,field.ranges23,field.ranges24,field.ranges25,field.ranges26,field.ranges27,field.ranges28,field.ranges29,field.ranges30,field.ranges31,field.ranges32,field.ranges33,field.ranges34,field.ranges35,field.ranges36,field.ranges37,field.ranges38,field.ranges39,field.ranges40,field.ranges41,field.ranges42,field.ranges43,field.ranges44,field.ranges45,field.ranges46,field.ranges47,field.ranges48,field.ranges49,field.ranges50,field.ranges51,field.ranges52,field.ranges53,field.ranges54,field.ranges55,field.ranges56,field.ranges57,field.ranges58,field.ranges59,field.ranges60,field.ranges61,field.ranges62,field.ranges63,field.ranges64,field.ranges65,field.ranges66,field.ranges67,field.ranges68,field.ranges69,field.ranges70,field.ranges71,field.ranges72,field.ranges73,field.ranges74,field.ranges75,field.ranges76,field.ranges77,field.ranges78,field.ranges79,field.ranges80,field.ranges81,field.ranges82,field.ranges83,field.ranges84,field.ranges85,field.ranges86,field.ranges87,field.ranges88,field.ranges89,field.ranges90,field.ranges91,field.ranges92,field.ranges93,field.ranges94,field.ranges95,field.ranges96,field.ranges97,field.ranges98,field.ranges99,field.ranges100,field.ranges101,field.ranges102,field.ranges103,field.ranges104,field.ranges105,field.ranges106,field.ranges107,field.ranges108,field.ranges109,field.ranges110,field.ranges111,field.ranges112,field.ranges113,field.ranges114,field.ranges115,field.ranges116,field.ranges117,field.ranges118,field.ranges119,field.ranges120,field.ranges121,field.ranges122,field.ranges123,field.ranges124,field.ranges125,field.ranges126,field.ranges127,field.ranges128,field.ranges129,field.ranges130,field.ranges131,field.ranges132,field.ranges133,field.ranges134,field.ranges135,field.ranges136,field.ranges137,field.ranges138,field.ranges139,field.ranges140,field.ranges141,field.ranges142,field.ranges143,field.ranges144,field.ranges145,field.ranges146,field.ranges147,field.ranges148,field.ranges149,field.ranges150,field.ranges151,field.ranges152,field.ranges153,field.ranges154,field.ranges155,field.ranges156,field.ranges157,field.ranges158,field.ranges159,field.ranges160,field.ranges161,field.ranges162,field.ranges163,field.ranges164,field.ranges165,field.ranges166,field.ranges167,field.ranges168,field.ranges169,field.ranges170,field.ranges171,field.ranges172,field.ranges173,field.ranges174,field.ranges175,field.ranges176,field.ranges177,field.ranges178,field.ranges179,field.ranges180,field.ranges181,field.ranges182,field.ranges183,field.ranges184,field.ranges185,field.ranges186,field.ranges187,field.ranges188,field.ranges189,field.ranges190,field.ranges191,field.ranges192,field.ranges193,field.ranges194,field.ranges195,field.ranges196,field.ranges197,field.ranges198,field.ranges199,field.ranges200,field.ranges201,field.ranges202,field.ranges203,field.ranges204,field.ranges205,field.ranges206,field.ranges207,field.ranges208,field.ranges209,field.ranges210,field.ranges211,field.ranges212,field.ranges213,field.ranges214,field.ranges215,field.ranges216,field.ranges217,field.ranges218,field.ranges219,field.ranges220,field.ranges221,field.ranges222,field.ranges223,field.ranges224,field.ranges225,field.ranges226,field.ranges227,field.ranges228,field.ranges229,field.ranges230,field.ranges231,field.ranges232,field.ranges233,field.ranges234,field.ranges235,field.ranges236,field.ranges237,field.ranges238,field.ranges239,field.ranges240,field.ranges241,field.ranges242,field.ranges243,field.ranges244,field.ranges245,field.ranges246,field.ranges247,field.ranges248,field.ranges249,field.ranges250,field.ranges251,field.ranges252,field.ranges253,field.ranges254,field.ranges255,field.ranges256,field.ranges257,field.ranges258,field.ranges259,field.ranges260,field.ranges261,field.ranges262,field.ranges263,field.ranges264,field.ranges265,field.ranges266,field.ranges267,field.ranges268,field.ranges269,field.ranges270,field.ranges271,field.ranges272,field.ranges273,field.ranges274,field.ranges275,field.ranges276,field.ranges277,field.ranges278,field.ranges279,field.ranges280,field.ranges281,field.ranges282,field.ranges283,field.ranges284,field.ranges285,field.ranges286,field.ranges287,field.ranges288,field.ranges289,field.ranges290,field.ranges291,field.ranges292,field.ranges293,field.ranges294,field.ranges295,field.ranges296,field.ranges297,field.ranges298,field.ranges299,field.ranges300,field.ranges301,field.ranges302,field.ranges303,field.ranges304,field.ranges305,field.ranges306,field.ranges307,field.ranges308,field.ranges309,field.ranges310,field.ranges311,field.ranges312,field.ranges313,field.ranges314,field.ranges315,field.ranges316,field.ranges317,field.ranges318,field.ranges319,field.ranges320,field.ranges321,field.ranges322,field.ranges323,field.ranges324,field.ranges325,field.ranges326,field.ranges327,field.ranges328,field.ranges329,field.ranges330,field.ranges331,field.ranges332,field.ranges333,field.ranges334,field.ranges335,field.ranges336,field.ranges337,field.ranges338,field.ranges339,field.ranges340,field.ranges341,field.ranges342,field.ranges343,field.ranges344,field.ranges345,field.ranges346,field.ranges347,field.ranges348,field.ranges349,field.ranges350,field.ranges351,field.ranges352,field.ranges353,field.ranges354,field.ranges355,field.ranges356,field.ranges357,field.ranges358,field.ranges359,field.intensities0,field.intensities1,field.intensities2,field.intensities3,field.intensities4,field.intensities5,field.intensities6,field.intensities7,field.intensities8,field.intensities9,field.intensities10,field.intensities11,field.intensities12,field.intensities13,field.intensities14,field.intensities15,field.intensities16,field.intensities17,field.intensities18,field.intensities19,field.intensities20,field.intensities21,field.intensities22,field.intensities23,field.intensities24,field.intensities25,field.intensities26,field.intensities27,field.intensities28,field.intensities29,field.intensities30,field.intensities31,field.intensities32,field.intensities33,field.intensities34,field.intensities35,field.intensities36,field.intensities37,field.intensities38,field.intensities39,field.intensities40,field.intensities41,field.intensities42,field.intensities43,field.intensities44,field.intensities45,field.intensities46,field.intensities47,field.intensities48,field.intensities49,field.intensities50,field.intensities51,field.intensities52,field.intensities53,field.intensities54,field.intensities55,field.intensities56,field.intensities57,field.intensities58,field.intensities59,field.intensities60,field.intensities61,field.intensities62,field.intensities63,field.intensities64,field.intensities65,field.intensities66,field.intensities67,field.intensities68,field.intensities69,field.intensities70,field.intensities71,field.intensities72,field.intensities73,field.intensities74,field.intensities75,field.intensities76,field.intensities77,field.intensities78,field.intensities79,field.intensities80,field.intensities81,field.intensities82,field.intensities83,field.intensities84,field.intensities85,field.intensities86,field.intensities87,field.intensities88,field.intensities89,field.intensities90,field.intensities91,field.intensities92,field.intensities93,field.intensities94,field.intensities95,field.intensities96,field.intensities97,field.intensities98,field.intensities99,field.intensities100,field.intensities101,field.intensities102,field.intensities103,field.intensities104,field.intensities105,field.intensities106,field.intensities107,field.intensities108,field.intensities109,field.intensities110,field.intensities111,field.intensities112,field.intensities113,field.intensities114,field.intensities115,field.intensities116,field.intensities117,field.intensities118,field.intensities119,field.intensities120,field.intensities121,field.intensities122,field.intensities123,field.intensities124,field.intensities125,field.intensities126,field.intensities127,field.intensities128,field.intensities129,field.intensities130,field.intensities131,field.intensities132,field.intensities133,field.intensities134,field.intensities135,field.intensities136,field.intensities137,field.intensities138,field.intensities139,field.intensities140,field.intensities141,field.intensities142,field.intensities143,field.intensities144,field.intensities145,field.intensities146,field.intensities147,field.intensities148,field.intensities149,field.intensities150,field.intensities151,field.intensities152,field.intensities153,field.intensities154,field.intensities155,field.intensities156,field.intensities157,field.intensities158,field.intensities159,field.intensities160,field.intensities161,field.intensities162,field.intensities163,field.intensities164,field.intensities165,field.intensities166,field.intensities167,field.intensities168,field.intensities169,field.intensities170,field.intensities171,field.intensities172,field.intensities173,field.intensities174,field.intensities175,field.intensities176,field.intensities177,field.intensities178,field.intensities179,field.intensities180,field.intensities181,field.intensities182,field.intensities183,field.intensities184,field.intensities185,field.intensities186,field.intensities187,field.intensities188,field.intensities189,field.intensities190,field.intensities191,field.intensities192,field.intensities193,field.intensities194,field.intensities195,field.intensities196,field.intensities197,field.intensities198,field.intensities199,field.intensities200,field.intensities201,field.intensities202,field.intensities203,field.intensities204,field.intensities205,field.intensities206,field.intensities207,field.intensities208,field.intensities209,field.intensities210,field.intensities211,field.intensities212,field.intensities213,field.intensities214,field.intensities215,field.intensities216,field.intensities217,field.intensities218,field.intensities219,field.intensities220,field.intensities221,field.intensities222,field.intensities223,field.intensities224,field.intensities225,field.intensities226,field.intensities227,field.intensities228,field.intensities229,field.intensities230,field.intensities231,field.intensities232,field.intensities233,field.intensities234,field.intensities235,field.intensities236,field.intensities237,field.intensities238,field.intensities239,field.intensities240,field.intensities241,field.intensities242,field.intensities243,field.intensities244,field.intensities245,field.intensities246,field.intensities247,field.intensities248,field.intensities249,field.intensities250,field.intensities251,field.intensities252,field.intensities253,field.intensities254,field.intensities255,field.intensities256,field.intensities257,field.intensities258,field.intensities259,field.intensities260,field.intensities261,field.intensities262,field.intensities263,field.intensities264,field.intensities265,field.intensities266,field.intensities267,field.intensities268,field.intensities269,field.intensities270,field.intensities271,field.intensities272,field.intensities273,field.intensities274,field.intensities275,field.intensities276,field.intensities277,field.intensities278,field.intensities279,field.intensities280,field.intensities281,field.intensities282,field.intensities283,field.intensities284,field.intensities285,field.intensities286,field.intensities287,field.intensities288,field.intensities289,field.intensities290,field.intensities291,field.intensities292,field.intensities293,field.intensities294,field.intensities295,field.intensities296,field.intensities297,field.intensities298,field.intensities299,field.intensities300,field.intensities301,field.intensities302,field.intensities303,field.intensities304,field.intensities305,field.intensities306,field.intensities307,field.intensities308,field.intensities309,field.intensities310,field.intensities311,field.intensities312,field.intensities313,field.intensities314,field.intensities315,field.intensities316,field.intensities317,field.intensities318,field.intensities319,field.intensities320,field.intensities321,field.intensities322,field.intensities323,field.intensities324,field.intensities325,field.intensities326,field.intensities327,field.intensities328,field.intensities329,field.intensities330,field.intensities331,field.intensities332,field.intensities333,field.intensities334,field.intensities335,field.intensities336,field.intensities337,field.intensities338,field.intensities339,field.intensities340,field.intensities341,field.intensities342,field.intensities343,field.intensities344,field.intensities345,field.intensities346,field.intensities347,field.intensities348,field.intensities349,field.intensities350,field.intensities351,field.intensities352,field.intensities353,field.intensities354,field.intensities355,field.intensities356,field.intensities357,field.intensities358,field.intensities359
497216000000,2482,497216000000,base_scan,0.0,6.265739917755127,0.01745331473648548,0.0,0.0,0.11999999731779099,3.5,inf,inf,inf,inf,inf,inf,inf,3.058109760284424,3.0292413234710693,3.0201547145843506,1.9995375871658325,1.9784756898880005,1.9629610776901245,1.9197022914886475,1.9539988040924072,1.956119179725647,1.9757741689682007,1.989996075630188,inf,inf,1.0116889476776123,0.9761531352996826,0.9431436657905579,0.9442688226699829,0.9300556182861328,0.9172790050506592,0.9071474075317383,0.9141400456428528,0.8994575142860413,0.901628851890564,0.8962398767471313,0.9087517261505127,0.9229753017425537,0.9394873976707458,0.9459496736526489,0.9902616143226624,0.9958664178848267,2.451504945755005,2.432394027709961,2.4519832134246826,2.4666218757629395,2.5071017742156982,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.8174707889556885,1.7600759267807007,1.716381549835205,1.7154918909072876,1.7092925310134888,1.688879370689392,1.7098720073699951,1.72854745388031,1.7550890445709229,1.7910752296447754,3.356586456298828,3.3051555156707764,3.288749933242798,3.283190965652466,3.240797996520996,3.2264328002929688,3.2082128524780273,3.194509267807007,3.0584206581115723,2.847257614135742,2.649811029434204,2.5588409900665283,2.5789954662323,2.5569963455200195,2.5620005130767822,2.5487489700317383,2.5168826580047607,2.527608871459961,2.542726516723633,2.5059702396392822,2.415914297103882,2.31972599029541,2.225682258605957,2.177882432937622,2.097485303878784,2.0623939037323,1.99674654006958,1.9286651611328125,1.8926459550857544,1.8494466543197632,1.7866058349609375,1.7556008100509644,1.6934030055999756,1.6629621982574463,1.6344574689865112,1.5783216953277588,1.5823105573654175,1.5227504968643188,1.5049771070480347,1.4861669540405273,1.4614676237106323,1.42783784866333,1.425413727760315,1.370339035987854,1.3749536275863647,1.334841012954712,1.3201857805252075,1.313043236732483,1.2952690124511719,1.2761346101760864,1.2618398666381836,1.24415123462677,1.2262811660766602,1.2270692586898804,1.192738652229309,1.1977769136428833,1.1878443956375122,1.172742486000061,1.1659197807312012,1.166650414466858,1.1177833080291748,1.1423510313034058,1.1348956823349,1.1099133491516113,1.1022381782531738,1.0959700345993042,1.0793999433517456,1.082400918006897,1.0762739181518555,1.0741113424301147,1.0811583995819092,1.057770848274231,1.0625423192977905,1.0568790435791016,1.0519673824310303,1.0502383708953857,1.0357582569122314,1.0194215774536133,1.024703025817871,1.0459949970245361,1.0463529825210571,1.0407978296279907,1.0234110355377197,1.0263463258743286,1.0192837715148926,1.030461311340332,1.028468370437622,0.9868072271347046,0.9613324403762817,0.9403418302536011,0.9359216690063477,0.8823162913322449,0.8941068053245544,0.8567275404930115,0.8407812714576721,0.8310325741767883,0.8079203367233276,0.7843276858329773,0.7970728874206543,0.7619117498397827,0.7400136590003967,0.7549054622650146,0.7250644564628601,0.707414448261261,0.7059059143066406,0.6854503750801086,0.6741941571235657,0.6816127300262451,0.6510331630706787,0.6469343304634094,0.6493366956710815,0.635055661201477,0.6286212205886841,0.6175060868263245,0.6188601851463318,0.6196272373199463,0.5962645411491394,0.5891819596290588,0.5870211720466614,0.5951433181762695,0.5819581747055054,0.5677599310874939,0.5733339786529541,0.5475659966468811,0.5589074492454529,0.558273196220398,0.5679821372032166,0.549060046672821,0.5574826002120972,0.556541383266449,0.5504823327064514,0.5470410585403442,0.5553405284881592,0.5476018190383911,0.5402458906173706,0.5395249724388123,0.546485960483551,0.5416252613067627,0.5266160368919373,0.5339311361312866,0.5330411195755005,0.5365403890609741,0.5112262964248657,0.5337489247322083,0.5266900658607483,0.5462437272071838,0.5375165939331055,0.515726625919342,0.5361783504486084,0.541654109954834,0.5441160202026367,0.5290617346763611,0.536207377910614,0.5291597247123718,0.5454428195953369,0.5398762822151184,0.5258643627166748,0.5468187928199768,0.5512976050376892,0.5376492738723755,0.5596559643745422,0.5415953993797302,0.5712611079216003,0.5582306981086731,0.5544218420982361,0.564079761505127,0.5635961294174194,0.5896346569061279,0.5878100991249084,0.5888834595680237,0.5788527727127075,0.5918054580688477,0.5873050689697266,0.613010585308075,0.5988471508026123,0.6268596649169922,0.62088942527771,0.6251365542411804,0.6256936192512512,0.6378695964813232,0.6455631852149963,0.6517620086669922,0.6565260887145996,0.6876121759414673,0.68375164270401,0.6910374164581299,0.7072539329528809,0.7166321277618408,0.7422969937324524,0.7511446475982666,0.7489397525787354,0.7618257403373718,0.7816791534423828,0.7992509603500366,0.7949581146240234,0.8493744730949402,0.8533551096916199,0.8475903272628784,0.8773447275161743,0.9137952923774719,0.9502844214439392,0.9477840662002563,0.9635564684867859,1.0079625844955444,1.0409713983535767,1.0827075242996216,1.0963401794433594,1.1535075902938843,1.1819039583206177,1.2079745531082153,1.2775397300720215,1.3227447271347046,1.3950679302215576,1.4271759986877441,1.503685712814331,1.5352529287338257,1.5363385677337646,1.5273761749267578,1.5404548645019531,1.5405417680740356,1.571753740310669,1.5518280267715454,1.568595290184021,1.5779656171798706,1.5920789241790771,1.6017205715179443,1.6188620328903198,1.6236255168914795,1.7220780849456787,1.9944581985473633,2.2442197799682617,2.2787117958068848,2.300614595413208,2.3267359733581543,2.3431081771850586,2.367811679840088,2.396822452545166,2.412407398223877,2.4629037380218506,2.45986008644104,2.4948322772979736,2.5345892906188965,2.583679676055908,2.601686716079712,2.6139044761657715,2.6833062171936035,2.7119052410125732,2.7544844150543213,2.8070147037506104,2.846297264099121,2.885612964630127,2.957292318344116,3.0129435062408447,3.053807020187378,3.1257147789001465,1.0309722423553467,1.0080640316009521,0.9921326637268066,0.9808434844017029,0.9624413847923279,0.9625977277755737,0.9822371602058411,0.9648258686065674,0.9488770365715027,0.9598585367202759,0.9601088762283325,0.9791930913925171,0.9926633834838867,1.0155830383300781,1.0228904485702515,inf,inf,inf,inf,inf,2.027632713317871,1.9832381010055542,1.9826210737228394,1.966117262840271,1.990585207939148,1.969690203666687,1.9970920085906982,2.044102668762207,3.0548665523529053,3.0242021083831787,3.0394961833953857,3.091512441635132,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
