%time,field.x,field.y,field.z
1969992000000,-0.0009681175800832177,0.004820416699710816,-0.0010027129798172718
1970027000000,-0.0009683752597394674,0.004821312568969432,-0.0010027129985327454
1970060000000,-0.0009686256054385932,0.0048221820577347176,-0.0010027130167310286
1970092000000,-0.0009688761928661567,0.0048230515154826115,-0.001002713034953636
1970128000000,-0.0009691346269354237,0.004823947287949724,-0.0010027130537533513
1970160000000,-0.0009693857058914986,0.004824816682597429,-0.0010027130720243436
1970193000000,-0.0009696370273121948,0.004825686046105956,-0.0010027130903191989
1970227000000,-0.0009698962183879107,0.004826581721352461,-0.0010027131091934413
1970260000000,-0.000970148032834817,0.004827451021517018,-0.001002713127536834
1970307000000,-0.0009704000904852831,0.004828320290422045,-0.0010027131459041834
1970352000000,-0.0009706600408744964,0.004829215868072214,-0.0010027131648531785
1970388000000,-0.0009709125930539896,0.0048300850733882916,-0.0010027131832692215
1970432000000,-0.0009711653891784858,0.004830954247324009,-0.001002713201709294
1970432000000,-0.0009714261011961002,0.004831849727000325,-0.001002713220733309
1970477000000,-0.0009716793933575362,0.004832718837101014,-0.0010027132392222658
1970492000000,-0.0009719329302079428,0.004833587915699855,-0.001002713257735332
1970537000000,-0.0009721944061767129,0.004834483297023065,-0.0010027132768346582
1970581000000,-0.0009724484405771094,0.004835352311539815,-0.0010027132953967961
1970624000000,-0.0009727027204129756,0.004836221294432636,-0.0010027133139831508
1970669000000,-0.0009729649626635684,0.004837116577021875,-0.0010027133331580972
1970669000000,-0.0009732197415676137,0.004837985495584401,-0.0010027133517936972
1970713000000,-0.0009734747666561632,0.004838854382400422,-0.0010027133704536388
1970727000000,-0.0009737377775271743,0.004839749565873137,-0.0010027133897044758
1970763000000,-0.0009739933032072712,0.0048406183881094834,-0.0010027134084138814
1970805000000,-0.000974249075823449,0.00484148717847629,-0.0010027134271477015
1970849000000,-0.0009745128576614248,0.004842382262448012,-0.0010027134464747726
1970893000000,-0.0009747691323976782,0.004843250987984571,-0.0010027134652582682
1970941000000,-0.0009750256548241593,0.004844119681527871,-0.001002713484066279
1970941000000,-0.0009752902099836236,0.004845014665612638,-0.0010027135034699035
1970988000000,-0.0009755472360639204,0.004845883294074111,-0.0010027135223278118
1970993000000,-0.0009758045105911538,0.004846751890418145,-0.0010027135412103393
1971037000000,-0.0009760698414346576,0.004847646774228071,-0.001002713560690871
1971080000000,-0.0009763276211546728,0.004848515305237514,-0.0010027135796235008
1971123000000,-0.0009765856500809156,0.004849383804004765,-0.0010027135985808643
1971163000000,-0.0009768517589790453,0.00485027858715023,-0.001002713618138619
1971163000000,-0.0009771102946422687,0.004851147020328941,-0.0010027136371462998
1971211000000,-0.0009773690802735826,0.0048520154211400745,-0.0010027136561788462
1971227000000,-0.0009776359696049997,0.004852910103229829,-0.0010027136758141465
1971267000000,-0.000977895263522763,0.004853778438197426,-0.0010027136948972358
1971311000000,-0.000978154808173085,0.004854646740671528,-0.0010027137140052739
1971356000000,-0.0009784224803245627,0.004855541321312454,-0.0010027137337184702
1971399000000,-0.0009786825348160775,0.0048564095576867534,-0.0010027137528772906
1971399000000,-0.0009789428408072337,0.004857277761441106,-0.0010027137720611604
1971443000000,-0.0009792112981736765,0.0048581722402383076,-0.001002713791852617
1971460000000,-0.0009794721155660718,0.004859040377635497,-0.0010027138110874877
1971502000000,-0.0009797331852277897,0.004859908482285734,-0.0010027138303475291
