%time,field.x,field.y,field.z
1659374687140896081,1.6248492002487183,2.013157606124878,0.0
1659374687197507858,1.6248342990875244,2.013137102127075,0.0
1659374687227354526,1.6248342990875244,2.013137102127075,0.0
1659374687283268928,1.6248492002487183,2.013157606124878,0.0
1659374687306717395,1.6248342990875244,2.013137102127075,0.0
1659374687361337184,1.6248342990875244,2.013137102127075,0.0
1659374687391780614,1.6248492002487183,2.013157606124878,0.0
1659374687447919368,1.6248342990875244,2.013137102127075,0.0
1659374687489722013,1.6248492002487183,2.013157606124878,0.0
1659374687545253515,1.6248342990875244,2.013137102127075,0.0
1659374687596781492,1.6248342990875244,2.013137102127075,0.0
1659374687652950763,1.6248492002487183,2.013157606124878,0.0
1659374687670156955,1.6248342990875244,2.013137102127075,0.0
1659374687725594282,1.6248342990875244,2.013137102127075,0.0
1659374687772423744,1.6248342990875244,2.013137102127075,0.0
1659374687827285289,1.6248342990875244,2.013137102127075,0.0
1659374687874007463,1.6248342990875244,2.013137102127075,0.0
1659374687922472476,1.6248492002487183,2.013157606124878,0.0
1659374687973947048,1.6248342990875244,2.013137102127075,0.0
1659374688018883943,1.6248342990875244,2.013137102127075,0.0
1659374688066316127,1.6248342990875244,2.013137102127075,0.0
1659374688066391706,1.6248342990875244,2.013137102127075,0.0
1659374688117210626,1.6248342990875244,2.013137102127075,0.0
1659374688134607076,1.6248342990875244,2.013137102127075,0.0
1659374688190105676,1.6248342990875244,2.013137102127075,0.0
1659374688241358995,1.6248492002487183,2.013157606124878,0.0
1659374688301249027,1.6248342990875244,2.013137102127075,0.0
1659374688346327781,1.6248342990875244,2.013137102127075,0.0
1659374688390547037,1.6248342990875244,2.013137102127075,0.0
1659374688434971809,1.6248342990875244,2.013137102127075,0.0
1659374688512876749,1.6248492002487183,2.013157606124878,0.0
1659374688513066530,1.6248342990875244,2.013137102127075,0.0
1659374688568658828,1.6248342990875244,2.013137102127075,0.0
1659374688578853845,1.6248342990875244,2.013137102127075,0.0
1659374688643995046,1.6248342990875244,2.013137102127075,0.0
1659374688717180490,1.6248342990875244,2.013137102127075,0.0
1659374688762528419,1.6248342990875244,2.013137102127075,0.0
1659374688810977220,1.6248342990875244,2.013137102127075,0.0
1659374688854163885,1.6248342990875244,2.013137102127075,0.0
1659374688902914762,1.6248342990875244,2.013137102127075,0.0
1659374688946091413,1.6248342990875244,2.013137102127075,0.0
1659374688994350910,1.6248342990875244,2.013137102127075,0.0
1659374689039321184,1.6248342990875244,2.013137102127075,0.0
1659374689115673303,1.6248492002487183,2.013157606124878,0.0
1659374689115778446,1.6248342990875244,2.013137102127075,0.0
1659374689157729625,1.6248492002487183,2.013157606124878,0.0
1659374689186973333,1.6248342990875244,2.013137102127075,0.0
1659374689238427877,1.6248342990875244,2.013137102127075,0.0
1659374689294577836,1.6247297525405884,2.0129940509796143,0.0
1659374689342560291,1.6227275133132935,2.01025652885437,0.0
1659374689406774520,1.6203479766845703,2.0070109367370605,0.0
1659374689504314422,1.6157625913619995,2.000800609588623,0.0
1659374689504453420,1.6122108697891235,1.9960293769836426,0.0
1659374689519349813,1.6069122552871704,1.9889615774154663,0.0
1659374689547431468,1.6028972864151,1.9836519956588745,0.0
1659374689572484016,1.5963103771209717,1.975115418434143,0.0
1659374689648604631,1.5920331478118896,1.9697208404541016,0.0
1659374689698379039,1.5843936204910278,1.9604047536849976,0.0
1659374689746376514,1.5799601078033447,1.9551048278808594,0.0
1659374689790631532,1.573959469795227,1.947914958000183,0.0
1659374689839419364,1.5696450471878052,1.9427464008331299,0.0
1659374689839596748,1.5632842779159546,1.9351978302001953,0.0
1659374689892890691,1.5590810775756836,1.9302664995193481,0.0
1659374689939371585,1.5516636371612549,1.9215564727783203,0.0
1659374690047970533,1.547805905342102,1.9170291423797607,0.0
1659374690048088073,1.5421959161758423,1.9106038808822632,0.0
1659374690096639394,1.5379083156585693,1.9058475494384766,0.0
1659374690127365589,1.5297585725784302,1.8970087766647339,0.0
1659374690182812929,1.5252931118011475,1.8922439813613892,0.0
1659374690230801820,1.5188534259796143,1.8854097127914429,0.0
1659374690274765253,1.5141549110412598,1.8804124593734741,0.0
1659374690322487115,1.5068162679672241,1.8725820779800415,0.0
1659374690367200374,1.5021424293518066,1.8675963878631592,0.0
1659374690410092353,1.4938222169876099,1.85874342918396,0.0
1659374690454288959,1.4892454147338867,1.8539097309112549,0.0
1659374690503688097,1.4831750392913818,1.8475624322891235,0.0
