,N of iteration,Number of discovered cells,Number of newly discovered cells,Pose of robot in origin frame,Pose of origin in map frame,Map resolution,Time passed
0,35,1424,39,"{'x': 8.072017165640991, 'y': 2.9029960279728506}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:20
0,36,1424,0,"{'x': 8.072017165640991, 'y': 2.9029960279728506}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:23
0,37,1424,0,"{'x': 8.236871784989715, 'y': 3.182020890459303}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:24
0,38,1424,0,"{'x': 8.236682152729772, 'y': 3.181989882366496}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:26
0,39,1424,0,"{'x': 8.003914557203093, 'y': 3.295995287257739}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:33
0,40,1470,46,"{'x': 7.169682922289256, 'y': 3.3580279223357445}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:34
0,41,1470,0,"{'x': 7.169636521307251, 'y': 3.35802084086514}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:34
0,42,1470,0,"{'x': 7.169590868970121, 'y': 3.3580140528287843}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:39
0,43,1497,27,"{'x': 7.589412321225261, 'y': 3.894953587237131}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:45
0,44,1511,14,"{'x': 8.249099348138994, 'y': 3.3796610812682664}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:48
0,45,1511,0,"{'x': 7.948432931847655, 'y': 3.6628602974740527}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:52
0,46,1511,0,"{'x': 8.416178162323867, 'y': 3.3954983681339055}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:52
0,47,1511,0,"{'x': 8.41630081422028, 'y': 3.3954278968656113}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:58
0,48,1529,18,"{'x': 8.881145317601641, 'y': 2.5021858039977696}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:58
0,49,1529,0,"{'x': 8.88121798156692, 'y': 2.5020926605677087}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,2:59
0,50,1529,0,"{'x': 8.88129515602972, 'y': 2.501993983639398}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:2
0,51,1529,0,"{'x': 9.05808062680516, 'y': 2.2478887029657626}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:11
0,52,1535,6,"{'x': 8.539024576432295, 'y': 3.10972715388191}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:22
0,53,1708,173,"{'x': 9.836621904727094, 'y': 1.7996867990191103}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:22
0,54,1708,0,"{'x': 9.836621904727094, 'y': 1.7996867990191103}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:22
0,55,1708,0,"{'x': 9.840287965634744, 'y': 1.7993250185926746}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:25
0,56,1886,178,"{'x': 9.939361558503556, 'y': 1.648638782263398}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:26
0,57,1886,0,"{'x': 9.939378120704482, 'y': 1.6486050000513996}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:31
0,58,1932,46,"{'x': 9.511532005406641, 'y': 2.4721103710640424}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:32
0,59,1932,0,"{'x': 9.510370342731836, 'y': 2.477582845335114}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:34
0,60,1932,0,"{'x': 9.599535900528725, 'y': 2.623457378227609}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:34
0,61,1932,0,"{'x': 9.599562205026567, 'y': 2.6234572193674186}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:42
0,62,1960,28,"{'x': 10.377214418227446, 'y': 2.9218845940659506}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:44
0,63,2009,49,"{'x': 10.54847450288755, 'y': 3.1852770382204416}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:45
0,64,2009,0,"{'x': 10.548386998283245, 'y': 3.185160841480893}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,3:49
0,65,2009,0,"{'x': 10.88626887299977, 'y': 3.642845216923384}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:3
0,66,2135,126,"{'x': 8.687380995029097, 'y': 3.4342872645476734}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:3
0,67,2135,0,"{'x': 8.687380995029097, 'y': 3.4342872645476734}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:5
0,68,2135,0,"{'x': 8.523722486583944, 'y': 3.3535349103334635}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:10
0,69,2149,14,"{'x': 8.3296530950994, 'y': 3.783977700632337}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:13
0,70,2159,10,"{'x': 8.520729593677142, 'y': 3.6240124306820274}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:14
0,71,2159,0,"{'x': 8.520667889540853, 'y': 3.624085618176701}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:18
0,72,2159,0,"{'x': 8.466982601617083, 'y': 4.242140776306527}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:24
0,73,2171,12,"{'x': 8.088866833609186, 'y': 4.811791903921811}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:28
0,74,2171,0,"{'x': 7.790171163191651, 'y': 5.141366426273496}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:33
0,75,2171,0,"{'x': 7.957879060223304, 'y': 5.316272225408871}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:33
0,76,2171,0,"{'x': 7.957935994133379, 'y': 5.316412286505956}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:37
0,77,2388,217,"{'x': 8.203559479710835, 'y': 5.681823864565029}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:37
0,78,2388,0,"{'x': 8.203540685808303, 'y': 5.681801793462702}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:44
0,79,2540,152,"{'x': 7.38020734903832, 'y': 6.060609386037928}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,4:51
0,80,2619,79,"{'x': 8.235955404405784, 'y': 6.156331066151047}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:2
0,81,2619,0,"{'x': 8.240119026998507, 'y': 6.15564377651842}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:11
0,82,2648,29,"{'x': 8.425987185585052, 'y': 4.796936670859128}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:12
0,83,2648,0,"{'x': 8.42596003619383, 'y': 4.796966005638506}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:15
0,84,2648,0,"{'x': 8.744403732160942, 'y': 4.810889394967938}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:18
0,85,2657,9,"{'x': 8.706260697492876, 'y': 4.395904234667715}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:18
0,86,2657,0,"{'x': 8.706251028143987, 'y': 4.395707257329656}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:22
0,87,2658,1,"{'x': 8.858559587672294, 'y': 3.842783207952531}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:22
0,88,2658,0,"{'x': 8.858557375467274, 'y': 3.8427742730339594}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:26
0,89,2658,0,"{'x': 8.803997810662402, 'y': 4.202275026123533}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:26
0,90,2658,0,"{'x': 8.803980929725233, 'y': 4.2022253487041885}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:31
0,91,2662,4,"{'x': 8.75472706699936, 'y': 4.941527527288553}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:41
0,92,2749,87,"{'x': 10.358054078144837, 'y': 4.259188161721576}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:50
0,93,2770,21,"{'x': 8.971660229199578, 'y': 4.69541739277946}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,5:59
0,94,2822,52,"{'x': 10.124842996494827, 'y': 4.758052961019867}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:5
0,95,2822,0,"{'x': 9.15199425035014, 'y': 4.723969604104109}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:7
0,96,2822,0,"{'x': 9.329695582189558, 'y': 4.663551628754714}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:11
0,97,2830,8,"{'x': 8.825144267670321, 'y': 5.1516439873025845}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:12
0,98,2830,0,"{'x': 8.825174043379892, 'y': 5.151611128438484}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:15
0,99,2830,0,"{'x': 8.692200130945597, 'y': 5.708254369123748}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:16
0,100,2872,42,"{'x': 8.69220790568621, 'y': 5.708253582292731}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:20
0,101,2872,0,"{'x': 8.681995272683627, 'y': 6.318222735795697}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:26
0,102,2872,0,"{'x': 8.855019098385279, 'y': 5.4294252379136445}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:26
0,103,2872,0,"{'x': 8.855005562080217, 'y': 5.42946391218064}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:32
0,104,2900,28,"{'x': 9.71593479177224, 'y': 5.137123048526825}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:38
0,105,2932,32,"{'x': 10.561834607296618, 'y': 5.385226866016349}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:46
0,106,3060,128,"{'x': 9.607920495126052, 'y': 5.2372144694492215}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:46
0,107,3060,0,"{'x': 9.60768119181165, 'y': 5.237256080470266}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:47
0,108,3060,0,"{'x': 9.607441549861027, 'y': 5.237298173948974}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,6:50
0,109,3091,31,"{'x': 9.248371488534305, 'y': 5.598188804467519}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:0
0,110,3238,147,"{'x': 10.35066632458869, 'y': 6.702048294275355}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:0
0,111,3238,0,"{'x': 10.350643940195626, 'y': 6.702042136411087}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:10
0,112,3254,16,"{'x': 11.544607531154618, 'y': 8.058275090307205}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:41
0,113,3382,128,"{'x': 6.5480211557218375, 'y': 7.444221515951715}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:41
0,114,3382,0,"{'x': 6.5480211557218375, 'y': 7.444221515951715}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:47
0,115,3412,30,"{'x': 5.684507130511692, 'y': 7.814531964037303}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,7:58
0,116,3412,0,"{'x': 6.026626287705758, 'y': 7.960244176229204}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:12
0,117,3446,34,"{'x': 5.848653346237418, 'y': 6.930637290464533}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:12
0,118,3446,0,"{'x': 5.848653346237418, 'y': 6.930637290464533}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:18
0,119,3486,40,"{'x': 4.936958277678278, 'y': 6.72177973087327}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:18
0,120,3486,0,"{'x': 4.936788812472818, 'y': 6.721809796703715}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:23
0,121,3486,0,"{'x': 4.197857282944903, 'y': 6.638182938212828}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:28
0,122,3593,107,"{'x': 3.4101941631889057, 'y': 6.490578447875192}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:29
0,123,3593,0,"{'x': 3.410203678986639, 'y': 6.490579694988227}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:29
0,124,3593,0,"{'x': 3.4102124071759228, 'y': 6.490581215439396}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:34
0,125,3696,103,"{'x': 2.818332112281102, 'y': 6.466994583773969}","{'x': -3.896775794092451, 'y': -3.8397648517353087}",0.15000000596046448,8:40
0,126,3794,98,"{'x': 3.4075620837946556, 'y': 7.08349520858876}","{'x': -4.156255098745314, 'y': -3.8397648517353087}",0.15000000596046448,8:48
0,127,3830,36,"{'x': 2.7140927347470107, 'y': 6.719460373275266}","{'x': -4.480215664690352, 'y': -3.8397648517353087}",0.15000000596046448,8:49
0,128,3830,0,"{'x': 2.7142375775041807, 'y': 6.719427819660912}","{'x': -4.480215664690352, 'y': -3.8397648517353087}",0.15000000596046448,8:49
0,129,3830,0,"{'x': 2.714382697715517, 'y': 6.719395655796113}","{'x': -4.480215664690352, 'y': -3.8397648517353087}",0.15000000596046448,8:53
0,130,3890,60,"{'x': 2.580298398787176, 'y': 6.619688854749252}","{'x': -4.961191340176032, 'y': -3.8397648517353087}",0.15000000596046448,8:57
0,131,3890,0,"{'x': 1.9723266242377542, 'y': 6.4906272942642325}","{'x': -4.961191340176032, 'y': -3.8397648517353087}",0.15000000596046448,8:59
0,132,3890,0,"{'x': 1.9341985352280426, 'y': 6.48191253815045}","{'x': -4.961191340176032, 'y': -3.8397648517353087}",0.15000000596046448,9:2
0,133,3975,85,"{'x': 2.23309900718978, 'y': 6.436055418813262}","{'x': -5.688366802902831, 'y': -3.8397648517353087}",0.15000000596046448,9:2
0,134,3975,0,"{'x': 2.2330579110699427, 'y': 6.436046902259213}","{'x': -5.688366802902831, 'y': -3.8397648517353087}",0.15000000596046448,9:3
0,135,3975,0,"{'x': 2.2330167592732377, 'y': 6.436039298799752}","{'x': -5.688366802902831, 'y': -3.8397648517353087}",0.15000000596046448,9:7
0,136,3975,0,"{'x': 1.8459150494056735, 'y': 6.858433698116989}","{'x': -5.688366802902831, 'y': -3.8397648517353087}",0.15000000596046448,9:36
0,137,4543,568,"{'x': 2.5052226226673655, 'y': 6.012291895201667}","{'x': -8.058973566573659, 'y': -3.8397648517353087}",0.15000000596046448,10:12
0,138,4761,218,"{'x': 5.729694190758858, 'y': 6.661349369976945}","{'x': -8.066820908508296, 'y': -3.8397648517353087}",0.15000000596046448,10:12
0,139,4761,0,"{'x': 5.729694190758858, 'y': 6.661349369976945}","{'x': -8.066820908508296, 'y': -3.8397648517353087}",0.15000000596046448,10:35
0,140,4776,15,"{'x': 9.318158310647794, 'y': 5.392465072923722}","{'x': -8.070563211473669, 'y': -3.8398436450819045}",0.15000000596046448,10:35
0,141,4776,0,"{'x': 9.318158310647794, 'y': 5.392465072923722}","{'x': -8.070563211473669, 'y': -3.8398436450819045}",0.15000000596046448,10:44
0,142,4782,6,"{'x': 9.926036817046688, 'y': 3.8869786617657183}","{'x': -8.070563211473669, 'y': -3.8398436450819045}",0.15000000596046448,10:44
0,143,4782,0,"{'x': 9.926011551415366, 'y': 3.8870212268467332}","{'x': -8.070563211473669, 'y': -3.8398436450819045}",0.15000000596046448,11:5
0,144,4990,208,"{'x': 6.431318658271367, 'y': 3.0779103132509373}","{'x': -8.070563211473669, 'y': -3.8398436450819045}",0.15000000596046448,11:15
0,145,5002,12,"{'x': 6.067964163068406, 'y': 4.356530436359424}","{'x': -8.070563211473669, 'y': -3.8398436450819045}",0.15000000596046448,11:57
0,146,4990,0,"{'x': 8.51317422999813, 'y': 7.982196271813102}","{'x': -8.071504106139173, 'y': -3.839871275037776}",0.15000000596046448,12:0
0,147,4994,4,"{'x': 8.717509968934236, 'y': 7.949448972964953}","{'x': -8.071504106139173, 'y': -3.839871275037776}",0.15000000596046448,12:15
